season,week,season_type,game_id,player_id,team,opponent_team,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_distance,fg_missed_distance,fg_blocked_distance,gwfg_made,gwfg_att,gwfg_missed,gwfg_blocked,gwfg_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,pt_att,pt_yards,pt_net_yards,pt_long,pt_blocked,pt_inside_20,pt_out_of_bounds,pt_downed,pt_touchback,pt_fair_caught,pt_returned,pt_return_yards,ingest_run_id
2026,1,REG,2026_01_NYJ_TEN,00-0036266,TEN,NYJ,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,20260925T013701Z
2026,1,REG,2026_01_NO_DET,00-0036272,DET,NO,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,20260925T013701Z
2026,1,REG,2026_01_CHI_CAR,00-0036275,CHI,CAR,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,20260925T013701Z
2026,1,REG,2026_01_DAL_NYG,00-0036280,NYG,DAL,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,20260925T013701Z
2026,1,REG,2026_01_ATL_PIT,00-0036281,ATL,PIT,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,20260925T013701Z
2026,1,REG,2026_01_CLE_JAX,00-0036282,CLE,JAX,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,20260925T013701Z
2026,1,REG,2026_01_ATL_PIT,00-0036285,ATL,PIT,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,20260925T013701Z
2026,1,REG,2026_01_WAS_PHI,00-0036286,WAS,PHI,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,20260925T013701Z
2026,1,REG,2026_01_CHI_CAR,00-0036290,CHI,CAR,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,20260925T013701Z
2026,1,REG,2026_01_CHI_CAR,00-0036292,CHI,CAR,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,20260925T013701Z
2026,1,REG,2026_01_MIA_LV,00-0036293,LV,MIA,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,20260925T013701Z
2026,1,REG,2026_01_BAL_IND,00-0036298,IND,BAL,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,20260925T013701Z
2026,1,REG,2026_01_BAL_IND,00-0036302,BAL,IND,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,20260925T013701Z
2026,1,REG,2026_01_CHI_CAR,00-0036305,CAR,CHI,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,20260925T013701Z
2026,1,REG,2026_01_DAL_NYG,00-0036309,NYG,DAL,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,20260925T013701Z
2026,1,REG,2026_01_WAS_PHI,00-0036313,PHI,WAS,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,,7,361,308,64,0,4,2,1,0,0,4,53,20260925T013701Z
2026,1,REG,2026_01_NO_DET,00-0036321,NO,DET,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,20260925T013701Z
2026,1,REG,2026_01_GB_MIN,00-0036322,MIN,GB,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,20260925T013701Z
2026,1,REG,2026_01_ATL_PIT,00-0036323,PIT,ATL,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,20260925T013701Z
2026,1,REG,2026_01_CHI_CAR,00-0036325,CAR,CHI,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,20260925T013701Z
2026,1,REG,2026_01_SF_LA,00-0036329,SF,LA,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,20260925T013701Z
2026,1,REG,2026_01_ARI_LAC,00-0036331,ARI,LAC,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,20260925T013701Z
2026,1,REG,2026_01_ATL_PIT,00-0036333,PIT,ATL,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,20260925T013701Z
2026,1,REG,2026_01_NO_DET,00-0036335,DET,NO,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,20260925T013701Z
2026,1,REG,2026_01_CHI_CAR,00-0036337,CHI,CAR,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,20260925T013701Z
2026,1,REG,2026_01_ARI_LAC,00-0036338,LAC,ARI,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,20260925T013701Z
2026,1,REG,2026_01_SF_LA,00-0036339,LA,SF,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,20260925T013701Z
2026,1,REG,2026_01_SF_LA,00-0036341,SF,LA,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,20260925T013701Z
2026,1,REG,2026_01_GB_MIN,00-0036347,MIN,GB,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,20260925T013701Z
2026,1,REG,2026_01_GB_MIN,00-0036348,MIN,GB,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,20260925T013701Z
2026,1,REG,2026_01_SF_LA,00-0036349,LA,SF,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,20260925T013701Z
2026,1,REG,2026_01_ARI_LAC,00-0036355,LAC,ARI,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,20260925T013701Z
2026,1,REG,2026_01_CHI_CAR,00-0036356,CAR,CHI,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,20260925T013701Z
2026,1,REG,2026_01_DAL_NYG,00-0036358,DAL,NYG,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,20260925T013701Z
2026,1,REG,2026_01_MIA_LV,00-0036362,MIA,LV,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,20260925T013701Z
2026,1,REG,2026_01_CHI_CAR,00-0036366,CHI,CAR,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,20260925T013701Z
2026,1,REG,2026_01_DEN_KC,00-0036374,KC,DEN,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,20260925T013701Z
2026,1,REG,2026_01_WAS_PHI,00-0036375,WAS,PHI,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,20260925T013701Z
2026,1,REG,2026_01_DEN_KC,00-0036380,KC,DEN,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,20260925T013701Z
2026,1,REG,2026_01_DAL_NYG,00-0036386,NYG,DAL,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,20260925T013701Z
2026,1,REG,2026_01_GB_MIN,00-0036388,GB,MIN,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,20260925T013701Z
2026,1,REG,2026_01_WAS_PHI,00-0036389,PHI,WAS,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,20260925T013701Z
2026,1,REG,2026_01_TB_CIN,00-0036406,TB,CIN,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,20260925T013701Z
2026,1,REG,2026_01_CLE_JAX,00-0036407,CLE,JAX,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,20260925T013701Z
2026,1,REG,2026_01_MIA_LV,00-0036409,MIA,LV,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,20260925T013701Z
2026,1,REG,2026_01_TB_CIN,00-0036410,CIN,TB,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,20260925T013701Z
2026,1,REG,2026_01_TB_CIN,00-0036411,TB,CIN,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,20260925T013701Z
2026,1,REG,2026_01_DEN_KC,00-0036416,KC,DEN,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,20260925T013701Z
2026,1,REG,2026_01_WAS_PHI,00-0036418,PHI,WAS,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,20260925T013701Z
2026,1,REG,2026_01_DEN_KC,00-0036422,DEN,KC,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,20260925T013701Z
2026,1,REG,2026_01_GB_MIN,00-0036425,MIN,GB,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,20260925T013701Z
2026,1,REG,2026_01_DEN_KC,00-0036428,DEN,KC,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,20260925T013701Z
2026,1,REG,2026_01_TB_CIN,00-0036442,CIN,TB,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,20260925T013701Z
2026,1,REG,2026_01_CLE_JAX,00-0036443,CLE,JAX,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,20260925T013701Z
2026,1,REG,2026_01_ATL_PIT,00-0036463,ATL,PIT,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,20260925T013701Z
2026,1,REG,2026_01_MIA_LV,00-0036479,LV,MIA,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,20260925T013701Z
2026,1,REG,2026_01_CHI_CAR,00-0036480,CHI,CAR,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,20260925T013701Z
2026,1,REG,2026_01_NYJ_TEN,00-0036500,NYJ,TEN,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,20260925T013701Z
2026,1,REG,2026_01_WAS_PHI,00-0036501,PHI,WAS,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,20260925T013701Z
2026,1,REG,2026_01_BAL_IND,00-0036550,BAL,IND,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,20260925T013701Z
2026,1,REG,2026_01_BUF_HOU,00-0036554,HOU,BUF,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,20260925T013701Z
2026,1,REG,2026_01_CHI_CAR,00-0036555,CAR,CHI,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,20260925T013701Z
2026,1,REG,2026_01_DEN_KC,00-0036557,KC,DEN,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,20260925T013701Z
2026,1,REG,2026_01_SF_LA,00-0036563,SF,LA,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,20260925T013701Z
2026,1,REG,2026_01_DEN_KC,00-0036564,DEN,KC,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,20260925T013701Z
2026,1,REG,2026_01_ARI_LAC,00-0036568,ARI,LAC,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,20260925T013701Z
2026,1,REG,2026_01_DAL_NYG,00-0036587,NYG,DAL,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,20260925T013701Z
2026,1,REG,2026_01_CLE_JAX,00-0036590,JAX,CLE,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,20260925T013701Z
2026,1,REG,2026_01_SF_LA,00-0036603,LA,SF,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,20260925T013701Z
2026,1,REG,2026_01_DEN_KC,00-0036613,DEN,KC,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,20260925T013701Z
2026,1,REG,2026_01_ATL_PIT,00-0036617,PIT,ATL,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,20260925T013701Z
2026,1,REG,2026_01_DEN_KC,00-0036621,KC,DEN,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,20260925T013701Z
2026,1,REG,2026_01_NYJ_TEN,00-0036622,NYJ,TEN,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,20260925T013701Z
2026,1,REG,2026_01_DEN_KC,00-0036623,KC,DEN,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,20260925T013701Z
2026,1,REG,2026_01_NO_DET,00-0036624,DET,NO,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,20260925T013701Z
2026,1,REG,2026_01_GB_MIN,00-0036625,GB,MIN,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,20260925T013701Z
2026,1,REG,2026_01_WAS_PHI,00-0036626,WAS,PHI,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,20260925T013701Z
2026,1,REG,2026_01_WAS_PHI,00-0036628,WAS,PHI,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,20260925T013701Z
2026,1,REG,2026_01_BAL_IND,00-0036629,IND,BAL,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,20260925T013701Z
2026,1,REG,2026_01_DEN_KC,00-0036637,KC,DEN,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,20260925T013701Z
2026,1,REG,2026_01_TB_CIN,00-0036642,CIN,TB,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,20260925T013701Z
2026,1,REG,2026_01_ARI_LAC,00-0036646,ARI,LAC,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,20260925T013701Z
2026,1,REG,2026_01_GB_MIN,00-0036648,GB,MIN,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,20260925T013701Z
2026,1,REG,2026_01_GB_MIN,00-0036658,GB,MIN,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,20260925T013701Z
2026,1,REG,2026_01_DEN_KC,00-0036660,KC,DEN,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,20260925T013701Z
2026,1,REG,2026_01_MIA_LV,00-0036677,MIA,LV,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,20260925T013701Z
2026,1,REG,2026_01_MIA_LV,00-0036682,MIA,LV,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,20260925T013701Z
2026,1,REG,2026_01_DEN_KC,00-0036683,DEN,KC,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,20260925T013701Z
2026,1,REG,2026_01_NO_DET,00-0036754,DET,NO,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,20260925T013701Z
2026,1,REG,2026_01_NE_SEA,00-0036813,NE,SEA,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,20260925T013701Z
2026,1,REG,2026_01_MIA_LV,00-0036816,MIA,LV,2,3,1,0,41,0.666666666666667,0,0,1,1,0,0,0,0,0,1,0,0,78.0,41.0,0.0,0,0,0,0,0.0,1,1,0,0,1.0,0,0,0,,0,0,0,0,0,0,0,0,20260925T013701Z
2026,1,REG,2026_01_CHI_CAR,00-0036825,CAR,CHI,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,20260925T013701Z
2026,1,REG,2026_01_SF_LA,00-0036844,SF,LA,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,20260925T013701Z
2026,1,REG,2026_01_TB_CIN,00-0036854,CIN,TB,4,4,0,0,58,1.0,0,1,1,0,2,0,0,0,0,0,0,0,165.0,0.0,0.0,0,0,0,0,0.0,3,3,0,0,1.0,0,0,0,,0,0,0,0,0,0,0,0,20260925T013701Z
2026,1,REG,2026_01_NO_DET,00-0036867,NO,DET,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,20260925T013701Z
2026,1,REG,2026_01_DEN_KC,00-0036874,DEN,KC,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,20260925T013701Z
2026,1,REG,2026_01_NE_SEA,00-0036875,NE,SEA,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,20260925T013701Z
2026,1,REG,2026_01_NO_DET,00-0036880,DET,NO,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,20260925T013701Z
2026,1,REG,2026_01_BUF_HOU,00-0036883,HOU,BUF,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,20260925T013701Z
2026,1,REG,2026_01_SF_LA,00-0036887,SF,LA,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,20260925T013701Z
2026,1,REG,2026_01_BUF_HOU,00-0036888,BUF,HOU,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,20260925T013701Z
2026,1,REG,2026_01_ATL_PIT,00-0036894,PIT,ATL,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,20260925T013701Z
